5099|Электромонтер по надзору за трассами кабельных сетей|19836|9|III (группы)|null|null|7137|null
5100|Электромонтер по обслуживaнию подстанции|19842|9|III-VII (группы)|null|null|7233|null
5101|Электромонтер по обслуживанию буровых|19838|6|4-5|null|null|7233|null
5102|Электромонтер по обслуживанию гидроагрегатов машинного зала|19840|9|VI (группа)|null|null|7233|null
5103|Электромонтер по обслуживанию и ремонту устройств сигнализации, централизации и блокировки|19890|56|4-6|null|null|7511|null
5104|Электромонтер по обслуживанию преобразовательных устройств|19844|9|V-VII (группы)|null|null|7233|null
5105|Электромонтер по обслуживанию электрооборудования электростанций|19848|9|III-VII (группы)|null|null|7233|null
5106|Электромонтер по обслуживанию электроустановок|19850|58|3-6|null|null|7522|null
5107|Электромонтер по оперативным переключениям в распределительных сетях|19852|9|V-VII (группы)|null|null|7233|null
5108|Электромонтер по ремонту аппаратуры, релейной защиты и автоматики|19854|9|2-6|null|null|8283|null
5109|Электромонтер по ремонту воздушных линий электропередачи|19855|9|2-6|null|null|7137|null
5110|Электромонтер по ремонту вторичной коммутации и связи|19857|9|2-6|null|null|7233|null
5111|Электромонтер по ремонту и монтажу кабельных линий|19859|9|2-6|null|null|7522|null
5112|Электромонтер по ремонту и обслуживанию аппаратуры и устройств связи|19876|56|1-6|null|null|7522|null
5113|Электромонтер по ремонту и обслуживанию электрооборудования|19861|1|Профессии рабочих, общие для всех отраслей народного хозяйства|343-347|Ремонт электооборудования. Обслуживание силовых и осветительных электроустановок. Выявление и устранение неисправностей электрооборудования.|7233|Рабочие
